번호,개방서비스,개방서비_1,개방자치단,관리번호,인허가일자,인허가취소,영업상태구,영업상태명,상세영업상,상세영업_1,폐업일자,휴업시작일,휴업종료일,재개업일자,소재지전화,소재지면적,소재지우편,소재지전체,도로명전체,도로명우편,사업장명,최종수정시,데이터갱신,데이터갱_1,업태구분명,좌표정보(x,좌표정보(y,업무구분명,상세업무구,권리주체일,총직원수
4733,동물위탁관리업,02_03_10_P,3150000,3.15E+17,20220531,,1,영업/정상,0,정상,,,,,,0,,서울특별시 강서구 방화동 ***-* 대희빌딩 B**호,"서울특별시 강서구 개화동로**길 **, 대희빌딩 지층 **호 (방화동)",7621,Wendy’s Wonderland(웬디네 원더랜드),2.02205E+13,I,44744.73227,,938965.1695,1951625.492,동물위탁관리업,동물위탁관리업,0,0
4734,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20180921,,1,영업/정상,0,정상,,,,,02-512-0401,0,,서울특별시 강남구 청담동 ***-** ***호,"서울특별시 강남구 학동로***길 **, ***호 (청담동)",6075,멈미스,2.02205E+13,U,44744.73227,,960801.984,1946714.024,동물위탁관리업,동물위탁관리업,0,0
4735,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20180921,,1,영업/정상,0,정상,,,,,02-3445-0515,0,,서울특별시 강남구 신사동 ***-* 유앤아이빌딩 *층,"서울특별시 강남구 압구정로**길 **, 유앤아이빌딩 *층 (신사동)",6031,그루밍캣 압구정점,2.02204E+13,I,44744.73227,,958050.6974,1947051.99,동물위탁관리업,동물위탁관리업,0,0
4736,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20180921,,1,영업/정상,0,정상,,,,,02-554-7582,0,,서울특별시 강남구 대치동 *** *층,"서울특별시 강남구 선릉로 ***, *층 (대치동)",6198,스마트동물병원,2.02205E+13,U,44744.73227,,960182.4132,1944566.431,동물위탁관리업,동물위탁관리업,0,0
4738,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20180921,,1,영업/정상,0,정상,,,,,1577-6125,0,,서울특별시 강남구 청담동 ** M빌딩 *층(일부),"서울특별시 강남구 도산대로 ***, M빌딩 (일부)*층 (청담동)",6015,이리온동물병원,2.02204E+13,I,44744.73227,,959692.8127,1947043.531,동물위탁관리업,동물위탁관리업,L00,0
4739,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20180921,,1,영업/정상,0,정상,,,,,02-3443-0275,0,,서울특별시 강남구 신사동 ***-* 덕산빌딩 ***호,"서울특별시 강남구 압구정로 ***, 덕산빌딩 ***호 (신사동)",6028,압구정웰동물병원,2.02205E+13,U,44744.73227,,957565.48,1946872.252,동물위탁관리업,동물위탁관리업,0,0
4740,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20180921,,1,영업/정상,0,정상,,,,,02-529-5575,0,,서울특별시 강남구 역삼동 ***-** 정금빌딩 *층,"서울특별시 강남구 도곡로 ***, 정금빌딩 *층 (역삼동)",6257,예은동물병원,2.02204E+13,I,44744.73227,,959266.4985,1943481.152,동물위탁관리업,동물위탁관리업,0,0
4741,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20180921,,1,영업/정상,0,정상,,,,,02-548-0888,0,,서울특별시 강남구 논현동 ***-** *층,"서울특별시 강남구 강남대로***길 **, *층 (논현동)",6119,봉브라더스,2.02205E+13,U,44744.73227,,958058.9637,1945142.294,동물위탁관리업,동물위탁관리업,0,0
4742,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20180921,,1,영업/정상,0,정상,,,,,02-549-0275,0,,서울특별시 강남구 신사동 ***-** *층,"서울특별시 강남구 도산대로 ***, *층 (신사동)",6026,24시스마트동물병원(신사본점),2.02205E+13,U,44744.73227,,958394.9943,1946624.686,동물위탁관리업,동물위탁관리업,0,0
4743,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20180921,,1,영업/정상,0,정상,,,,,02-501-1139,0,,서울특별시 강남구 대치동 *** 남서울종합상가 ***-*호,"서울특별시 강남구 남부순환로 ****, 남서울종합상가 ***-*호 (대치동)",6280,대치성심동물병원,2.02205E+13,U,44744.73227,,961007.1361,1943603.144,동물위탁관리업,동물위탁관리업,0,0
4744,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20180921,,1,영업/정상,0,정상,,,,,070-8987-3000,0,,서울특별시 강남구 삼성동 *-**,서울특별시 강남구 선릉로***길 *(삼성동),6092,개러리아,2.02205E+13,U,44744.73227,,959533.422,1945924.149,동물위탁관리업,동물위탁관리업,0,0
4745,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20180921,,1,영업/정상,0,정상,,,,,02-540-6303,0,,"서울특별시 강남구 신사동 ***-* *,*층","서울특별시 강남구 압구정로 ***, *,*층 (신사동)",6018,압구정메이트동물병원,2.02205E+13,U,44744.73227,,959092.0598,1947451.05,동물위탁관리업,동물위탁관리업,0,0
4746,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20180921,,1,영업/정상,0,정상,,,,,02-539-3339,0,,서울특별시 강남구 대치동 *** 은마아파트 은마상가 B블럭 ***~***호,"서울특별시 강남구 삼성로 ***, ***~***호 (대치동, 은마아파트)",6284,대치수동물병원,2.02205E+13,U,44744.73227,,961506.5294,1944023.713,동물위탁관리업,동물위탁관리업,0,0
4747,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20180921,,1,영업/정상,0,정상,,,,,02-557-1555,0,,서울특별시 강남구 역삼동 ***-** 연안이씨빌딩,"서울특별시 강남구 선릉로 ***, 연안이씨빌딩 *층 (역삼동)",6149,선릉동물병원,2.02204E+13,I,44744.73227,,959870.1347,1945080.134,동물위탁관리업,동물위탁관리업,0,0
4748,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20180921,,1,영업/정상,0,정상,,,,,02-6925-7021,0,,서울특별시 강남구 청담동 **-**,서울특별시 강남구 학동로 *** (청담동),6068,청담아이윌동물병원,2.02205E+13,U,44744.73227,,960055.7553,1946407.577,동물위탁관리업,동물위탁관리업,0,0
4749,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20180921,,1,영업/정상,0,정상,,,,,02-540-1955,0,,서울특별시 강남구 청담동 **-** *층,"서울특별시 강남구 도산대로**길 **, *층 (청담동)",6071,아지원,2.02204E+13,I,44744.73227,,960251.5483,1946942.448,동물위탁관리업,동물위탁관리업,0,0
4750,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20181011,,1,영업/정상,0,정상,,,,,02-445-7579,0,,서울특별시 강남구 세곡동 *** 강남리더스프라자 ***-*호,"서울특별시 강남구 헌릉로 ***, 강남리더스프라자 ***-*호 (세곡동)",6376,마더스동물병원,2.02205E+13,U,44744.73227,,964661.7999,1940499.805,동물위탁관리업,동물위탁관리업,0,0
4859,동물위탁관리업,02_03_10_P,3210000,3.21E+17,20220714,,1,영업/정상,0,정상,,,,,,0,,서울특별시 서초구 방배동 ***-** ***호,"서울특별시 서초구 도구로 ***-**, *층 ***호 (방배동)",6564,유어마이독,2.02207E+13,I,44758.01561,,954551.6182,1943046.288,동물위탁관리업,동물위탁관리업,0,0
4867,동물위탁관리업,02_03_10_P,3010000,3.01E+17,20180912,,1,영업/정상,0,정상,,,,,02-2253-6686,0,,서울특별시 중구 신당동 ***-**,"서울특별시 중구 청구로 **, *층 (신당동)",4589,COZY,2.02204E+13,I,44744.73227,,957090.3829,1950947.799,동물위탁관리업,동물위탁관리업,0,0
4868,동물위탁관리업,02_03_10_P,3010000,3.01E+17,20181001,,1,영업/정상,0,정상,,,,,393-7588,0,,서울특별시 중구 만리동*가 **-*,"서울특별시 중구 만리재로 ***, 한라비발디센트럴 *층상가 (만리동*가)",4501,백슬동물병원,2.02204E+13,I,44744.73227,,952801.3186,1950539.568,동물위탁관리업,동물위탁관리업,0,0
4869,동물위탁관리업,02_03_10_P,3010000,3.01E+17,20181001,,1,영업/정상,0,정상,,,,,2256-8275,0,,서울특별시 중구 신당동 *** 남산타운,"서울특별시 중구 다산로 **, *상가동 ***호 (신당동, 남산타운)",4595,남산동물병원,2.02204E+13,I,44744.73227,,956582.2606,1949772.424,동물위탁관리업,동물위탁관리업,0,0
4870,동물위탁관리업,02_03_10_P,3010000,3.01E+17,20181011,,1,영업/정상,0,정상,,,,,2233-7574,0,,서울특별시 중구 신당동 ***-**,"서울특별시 중구 다산로 ***, *층 (신당동)",4598,미래지동물의료센터,2.02204E+13,I,44744.73227,,956617.65,1950287.009,동물위탁관리업,동물위탁관리업,0,0
4871,동물위탁관리업,02_03_10_P,3010000,3.01E+17,20190307,,1,영업/정상,0,정상,,,,,02-2233-7943,0,,서울특별시 중구 신당동 **-**,"서울특별시 중구 다산로**길 **, *-*층 (신당동)",4584,애뚜애뚜,2.02204E+13,I,44744.73227,,957395.0357,1951102.06,동물위탁관리업,동물위탁관리업,0,0
4872,동물위탁관리업,02_03_10_P,3010000,3.01E+17,20190503,,1,영업/정상,0,정상,,,,,0507-1326-6831,0,,서울특별시 중구 신당동 ***-**,"서울특별시 중구 다산로**나길 **, 동심빌딩 ***호 (신당동)",4585,강아지 마법사 골드맘,2.02204E+13,I,44744.73227,,957310.0264,1951195.814,동물위탁관리업,동물위탁관리업,0,0
4873,동물위탁관리업,02_03_10_P,3010000,3.01E+17,20190503,,1,영업/정상,0,정상,,,,,02-2233-2513,0,,서울특별시 중구 신당동 ***-***,"서울특별시 중구 동호로*길 **, *층 ***호 (신당동)",4596,동물보육원,2.02204E+13,I,44744.73227,,956726.4333,1950080.123,동물위탁관리업,동물위탁관리업,0,0
4874,동물위탁관리업,02_03_10_P,3010000,3.01E+17,20211013,,1,영업/정상,0,정상,,,,,,0,,서울특별시 중구 신당동 ***-* 디오빌딩,"서울특별시 중구 동호로**길 **, 디오빌딩 *층, *층 (신당동)",4608,디어코코,2.02204E+13,I,44744.73227,,956844.5044,1950883.571,동물위탁관리업,동물위탁관리업,0,0
4875,동물위탁관리업,02_03_10_P,3020000,3.02E+17,20180518,,1,영업/정상,0,정상,,,,,02-792-8275,0,,서울특별시 용산구 한남동 **-* 아이리스프라자 *층,"서울특별시 용산구 독서당로 **-*, 아이리스프라자 지상*층 (한남동)",4419,더힐동물의료센터,2.02204E+13,I,44744.73227,,956602.527,1948183.264,동물위탁관리업,동물위탁관리업,0,0
4876,동물위탁관리업,02_03_10_P,3020000,3.02E+17,20180906,,1,영업/정상,0,정상,,,,,02-797-6677,0,,서울특별시 용산구 이태원동 *** 지하*층,"서울특별시 용산구 녹사평대로 ***, 지하*층 (이태원동)",4345,이태원동물병원,2.02204E+13,I,44744.73227,,954627.6049,1948384.32,동물위탁관리업,동물위탁관리업,L00,0
4877,동물위탁관리업,02_03_10_P,3020000,3.02E+17,20200824,,1,영업/정상,0,정상,,,,,,0,,서울특별시 용산구 이태원동 ***-** *층,"서울특별시 용산구 회나무로**길 **, *층 (이태원동)",4344,아츠,2.02204E+13,I,44744.73227,,955206.5875,1949019.343,동물위탁관리업,동물위탁관리업,0,0
4878,동물위탁관리업,02_03_10_P,3020000,3.02E+17,20201201,,1,영업/정상,0,정상,,,,,02-798-0077,0,,서울특별시 용산구 한강로*가 **-** 용산센트럴파크 해링턴스퀘어 *층 **호,"서울특별시 용산구 서빙고로 **, 용산센트럴파크 해링턴스퀘어 *층 **호 (한강로*가)",4387,다줄,2.02204E+13,I,44744.73227,,952891.0062,1947227.773,동물위탁관리업,동물위탁관리업,0,0
4879,동물위탁관리업,02_03_10_P,3020000,3.02E+17,20210412,,1,영업/정상,0,정상,,,,,,0,,서울특별시 용산구 이태원동 **-** *층,"서울특별시 용산구 이태원로 ***-*, *층 (이태원동)",4351,베럴라이프(BetterLife),2.02204E+13,I,44744.73227,,954827.7819,1948173.817,동물위탁관리업,동물위탁관리업,0,0
4880,동물위탁관리업,02_03_10_P,3020000,3.02E+17,20210712,,1,영업/정상,0,정상,,,,,,0,,서울특별시 용산구 이태원동 ***-**,서울특별시 용산구 회나무로 **-*(이태원동),4345,케이나인클럽하우스(K9 ClubHouse),2.02204E+13,I,44744.73227,,954922.2766,1948712.182,동물위탁관리업,동물위탁관리업,0,0
4881,동물위탁관리업,02_03_10_P,3020000,3.02E+17,20210719,,1,영업/정상,0,정상,,,,,02-798-7512,0,,"서울특별시 용산구 이촌동 ***-*** 렉스상가 *-*,*-*호","서울특별시 용산구 이촌로 ***, 렉스상가 *-*, *-*호 (이촌동)",4425,금강동물병원,2.02204E+13,I,44744.73227,,953980.227,1946333.925,동물위탁관리업,동물위탁관리업,0,0
4882,동물위탁관리업,02_03_10_P,3020000,3.02E+17,20211008,,1,영업/정상,0,정상,,,,,,0,,"서울특별시 용산구 한남동 *-* *,*층","서울특별시 용산구 독서당로 ***, *,*층 (한남동)",4419,크린랲 한남지점-하울팟,2.02204E+13,I,44744.73227,,956780.3033,1948395.799,동물위탁관리업,동물위탁관리업,L00,0
4883,동물위탁관리업,02_03_10_P,3020000,3.02E+17,20211020,,1,영업/정상,0,정상,,,,,,0,,서울특별시 용산구 원효로*가 **-* *층,"서울특별시 용산구 원효로 ***-*, *층 (원효로*가)",4364,프리독스,2.02204E+13,I,44744.73227,,952518.1645,1948417.491,동물위탁관리업,동물위탁관리업,0,0
4884,동물위탁관리업,02_03_10_P,3020000,3.02E+17,20211103,,1,영업/정상,0,정상,,,,,02-6014-4242,0,,"서울특별시 용산구 이태원동 *-* *,*층","서울특별시 용산구 회나무로**길 *, *,*층 (이태원동)",4346,독클래스,2.02204E+13,I,44744.73227,,955391.386,1948862.503,동물위탁관리업,동물위탁관리업,0,0
4885,동물위탁관리업,02_03_10_P,3020000,3.02E+17,20220106,,1,영업/정상,0,정상,,,,,02-704-9887,0,,서울특별시 용산구 원효로*가 ** 용산더프라임 주거동 ***호,"서울특별시 용산구 원효로**길 **, *층 ***호 (원효로*가, 용산더프라임)",4315,개님살롱,2.02204E+13,I,44744.73227,,953115.4662,1948814.541,동물위탁관리업,동물위탁관리업,0,0
4886,동물위탁관리업,02_03_10_P,3020000,3.02E+17,20220302,,1,영업/정상,0,정상,,,,,02-6487-8716,0,,서울특별시 용산구 이태원동 ***-** 지층***호,"서울특별시 용산구 보광로 ***-*, 지하*층 ***호 (이태원동)",4406,루피네,2.02204E+13,I,44744.73227,,955281.4592,1948022.443,동물위탁관리업,동물위탁관리업,0,0
4887,동물위탁관리업,02_03_10_P,3020000,3.02E+17,20220628,,1,영업/정상,0,정상,,,,,,0,,서울특별시 용산구 이태원동 **-** *층,"서울특별시 용산구 녹사평대로**길 **, *층 (이태원동)",4390,아이조아 요양보호소 서울점,2.02206E+13,U,44744.11111,,954893.2325,1948058.101,동물위탁관리업,동물위탁관리업,0,0
4888,동물위탁관리업,02_03_10_P,3030000,3.03E+17,20211229,,1,영업/정상,0,정상,,,,,02-6454-6180,0,,서울특별시 성동구 행당동 *** 서울숲 더샵 ***호,"서울특별시 성동구 왕십리로 ***, *층 ***호 (행당동, 서울숲 더샵)",4765,주식회사 바우라움 서울숲,2.02204E+13,I,44744.73227,,959357.8227,1950529.557,동물위탁관리업,동물위탁관리업,L00,0
4889,동물위탁관리업,02_03_10_P,3030000,3.03E+17,20190909,,1,영업/정상,0,정상,,,,,,0,,서울특별시 성동구 마장동 *** 금호어울림아파트,"서울특별시 성동구 마조로 **, 상가동 *층 (마장동, 금호어울림아파트)",4759,"고양아, 안녕?",2.02204E+13,I,44744.73227,,959436.5361,1951278.132,동물위탁관리업,동물위탁관리업,0,0
4890,동물위탁관리업,02_03_10_P,3030000,3.03E+17,20200331,,1,영업/정상,0,정상,,,,,7088459101,0,,서울특별시 성동구 성수동*가 ***-*** 갤러리아 포레 ***동 ***호,"서울특별시 성동구 서울숲*길 **-**, ***동 ***호 (성수동*가, 갤러리아 포레)",4769,나인페츠,2.02204E+13,I,44744.73227,,959513.0328,1949399.12,동물위탁관리업,동물위탁관리업,L00,0
4891,동물위탁관리업,02_03_10_P,3030000,3.03E+17,20200417,,1,영업/정상,0,정상,,,,,,0,,서울특별시 성동구 행당동 ***-** 정우빌딩,"서울특별시 성동구 왕십리로**길 **, 정우빌딩 (행당동)",4714,개깎쟁이,2.02204E+13,I,44744.73227,,958668.505,1951125.79,동물위탁관리업,동물위탁관리업,0,0
4892,동물위탁관리업,02_03_10_P,3030000,3.03E+17,20200417,,1,영업/정상,0,정상,,,,,24683694,0,,서울특별시 성동구 성수동*가 ***-* 프렌치모터스(주),"서울특별시 성동구 왕십리로 **, *층 *호 (성수동*가)",4778,서울숲 dogs,2.02204E+13,I,44744.73227,,959762.7772,1949327.222,동물위탁관리업,동물위탁관리업,0,0
4893,동물위탁관리업,02_03_10_P,3030000,3.03E+17,20210202,,1,영업/정상,0,정상,,,,,02-466-5787,0,,서울특별시 성동구 성수동*가 ***-***,서울특별시 성동구 상원길 ** (성수동*가),4788,댕댕이루,2.02204E+13,I,44744.73227,,959940.0906,1949980.23,동물위탁관리업,동물위탁관리업,L00,0
4894,동물위탁관리업,02_03_10_P,3030000,3.03E+17,20210323,,1,영업/정상,0,정상,,,,,,0,,서울특별시 성동구 상왕십리동 *** 텐즈힐 ***호,"서울특별시 성동구 마장로 ***, ***호 (상왕십리동, 텐즈힐)",4700,펫살롱,2.02204E+13,I,44744.73227,,957957.1516,1952023.047,동물위탁관리업,동물위탁관리업,0,0
4895,동물위탁관리업,02_03_10_P,3040000,3.04E+17,20180423,,1,영업/정상,0,정상,,,,,,0,,서울특별시 광진구 중곡동 ***-*,서울특별시 광진구 천호대로 ***-* (중곡동),4931,서울동물병원,2.02204E+13,I,44744.73227,,963456.936,1950353.855,동물위탁관리업,동물위탁관리업,0,0
4896,동물위탁관리업,02_03_10_P,3040000,3.04E+17,20180525,,1,영업/정상,0,정상,,,,,,0,,서울특별시 광진구 자양동 ***-***,서울특별시 광진구 뚝섬로 *** (자양동),5070,준동물병원,2.02204E+13,I,44744.73227,,961972.0312,1948182.233,동물위탁관리업,동물위탁관리업,0,0
4897,동물위탁관리업,02_03_10_P,3040000,3.04E+17,20180615,,1,영업/정상,0,정상,,,,,,0,,서울특별시 광진구 화양동 ***,서울특별시 광진구 광나루로 ***-* (화양동),5009,피카소 동물병원 미용,2.02204E+13,I,44744.73227,,962234.4191,1949553.781,동물위탁관리업,동물위탁관리업,0,0
4898,동물위탁관리업,02_03_10_P,3040000,3.04E+17,20180626,,1,영업/정상,0,정상,,,,,02-454-9975,0,,서울특별시 광진구 중곡동 ***-** 경남빌딩,"서울특별시 광진구 능동로 ***, 경남빌딩 (중곡동)",4928,방주종합동물병원,2.02204E+13,I,44744.73227,,962917.6063,1950885.904,동물위탁관리업,동물위탁관리업,0,0
4899,동물위탁관리업,02_03_10_P,3040000,3.04E+17,20180801,,1,영업/정상,0,정상,,,,,02-464-7582,0,,서울특별시 광진구 중곡동 ***-*,서울특별시 광진구 능동로**길 *-* (중곡동),4915,스마트동물병원 군자점,2.02204E+13,I,44744.73227,,962944.2154,1951052.561,동물위탁관리업,동물위탁관리업,0,0
4900,동물위탁관리업,02_03_10_P,3040000,3.04E+17,20180906,,1,영업/정상,0,정상,,,,,02-455-0015,0,,서울특별시 광진구 자양동 ***-***,서울특별시 광진구 뚝섬로 *** (자양동),5074,중앙애견,2.02204E+13,I,44744.73227,,961738.9901,1948263.894,동물위탁관리업,동물위탁관리업,0,0
4901,동물위탁관리업,02_03_10_P,3040000,3.04E+17,20180906,,1,영업/정상,0,정상,,,,,02-457-7582,0,,서울특별시 광진구 광장동 *** 광장힐스테이트,"서울특별시 광진구 아차산로 ***-**, **호 (광장동, 광장힐스테이트)",4983,나루동물병원,2.02204E+13,I,44744.73227,,964554.4042,1949087.25,동물위탁관리업,동물위탁관리업,0,0
4902,동물위탁관리업,02_03_10_P,3040000,3.04E+17,20180910,,1,영업/정상,0,정상,,,,,070-7608-4184,0,,서울특별시 광진구 자양동 ***-*** 원우상가,"서울특별시 광진구 능동로*길 **, 원우상가 *층 (자양동)",5090,베이비독,2.02204E+13,I,44744.73227,,961832.2764,1948016.904,동물위탁관리업,동물위탁관리업,0,0
4903,동물위탁관리업,02_03_10_P,3040000,3.04E+17,20180912,,1,영업/정상,0,정상,,,,,02-468-0955,0,,서울특별시 광진구 자양동 ***-* 영지빌딩,"서울특별시 광진구 능동로 **, 영지빌딩 *층 ***호 (자양동)",5074,로얄에이알씨(주),2.02204E+13,I,44744.73227,,961791.9406,1948282.35,동물위탁관리업,동물위탁관리업,L00,0
4904,동물위탁관리업,02_03_10_P,3040000,3.04E+17,20180920,,1,영업/정상,0,정상,,,,,02-446-8175,0,,서울특별시 광진구 구의동 *** 구의현대*단지아파트,"서울특별시 광진구 광나루로**길 **, ***호 ***호 ***호 (구의동, 구의현대*단지아파트)",5118,광진24시 필동물병원,2.02204E+13,I,44744.73227,,964226.4227,1948583.612,동물위탁관리업,동물위탁관리업,0,0
4905,동물위탁관리업,02_03_10_P,3040000,3.04E+17,20181004,,1,영업/정상,0,정상,,,,,02-444-7533,0,,서울특별시 광진구 광장동 ***-*,서울특별시 광진구 아차산로 *** (광장동),4984,동서울동물병원,2.02204E+13,I,44744.73227,,964256.4638,1948935.315,동물위탁관리업,동물위탁관리업,0,0
4906,동물위탁관리업,02_03_10_P,3040000,3.04E+17,20181031,,1,영업/정상,0,정상,,,,,02-6439-1253,0,,서울특별시 광진구 군자동 ***-*,"서울특별시 광진구 군자로 **, *층 (군자동)",5004,이쁘개멋있개,2.02204E+13,I,44744.73227,,962061.4668,1950018.387,동물위탁관리업,동물위탁관리업,0,0
4907,동물위탁관리업,02_03_10_P,3040000,3.04E+17,20181106,,1,영업/정상,0,정상,,,,,02-455-7570,0,,서울특별시 광진구 광장동 ***-**,서울특별시 광진구 광나루로 *** (광장동),4984,쥬라기동물병원,2.02204E+13,I,44744.73227,,964169.6595,1948968.819,동물위탁관리업,동물위탁관리업,0,0
4908,동물위탁관리업,02_03_10_P,3040000,3.04E+17,20181116,,1,영업/정상,0,정상,,,,,02-454-1010,0,,서울특별시 광진구 중곡동 **-**,서울특별시 광진구 용마산로 ** (중곡동),4944,와사비네집,2.02204E+13,I,44744.73227,,963530.7666,1950905.242,동물위탁관리업,동물위탁관리업,L00,0
4909,동물위탁관리업,02_03_10_P,3040000,3.04E+17,20181224,,1,영업/정상,0,정상,,,,,,0,,서울특별시 광진구 자양동 ***-**,서울특별시 광진구 자양로*길 * (자양동),5113,버블링,2.02204E+13,I,44744.73227,,963469.1905,1947708.344,동물위탁관리업,동물위탁관리업,0,0
4910,동물위탁관리업,02_03_10_P,3040000,3.04E+17,20190311,,1,영업/정상,0,정상,,,,,,0,,서울특별시 광진구 자양동 ***-**,"서울특별시 광진구 자양로 **, 지층, *층, *층 (자양동)",5052,컴투펫,2.02204E+13,I,44744.73227,,963299.396,1947944.773,동물위탁관리업,동물위탁관리업,L00,0
4911,동물위탁관리업,02_03_10_P,3040000,3.04E+17,20190808,,1,영업/정상,0,정상,,,,,02-446-0123,0,,서울특별시 광진구 중곡동 **-** *층,"서울특별시 광진구 긴고랑로 **, *층 (중곡동)",4937,엄마 잘 다녀와,2.02204E+13,I,44744.73227,,963132.4616,1951177.241,동물위탁관리업,동물위탁관리업,0,0
4912,동물위탁관리업,02_03_10_P,3040000,3.04E+17,20191004,,1,영업/정상,0,정상,,,,,02-499-6678,0,,서울특별시 광진구 자양동 **-*,"서울특별시 광진구 능동로 **, *층 (자양동)",5085,디어독,2.02204E+13,I,44744.73227,,961721.7852,1948071.173,동물위탁관리업,동물위탁관리업,0,0
4913,동물위탁관리업,02_03_10_P,3040000,3.04E+17,20191008,,1,영업/정상,0,정상,,,,,02-456-6996,0,,서울특별시 광진구 자양동 ***-**,"서울특별시 광진구 자양번영로*길 *, *층 (자양동)",5093,김언니 펫살롱,2.02204E+13,I,44744.73227,,962330.5028,1947715.69,동물위탁관리업,동물위탁관리업,0,0
4914,동물위탁관리업,02_03_10_P,3040000,3.04E+17,20200522,,1,영업/정상,0,정상,,,,,,0,,서울특별시 광진구 구의동 **-**,"서울특별시 광진구 자양로**길 **, *층 (구의동)",4955,아낌,2.02204E+13,I,44744.73227,,963987.8952,1950307.855,동물위탁관리업,동물위탁관리업,0,0
4915,동물위탁관리업,02_03_10_P,3040000,3.04E+17,20210826,,1,영업/정상,0,정상,,,,,,0,,서울특별시 광진구 중곡동 **-*,서울특별시 광진구 긴고랑로 **(중곡동),4921,toutou miel,2.02204E+13,I,44744.73227,,963072.4492,1951170.678,동물위탁관리업,동물위탁관리업,0,0
4916,동물위탁관리업,02_03_10_P,3050000,3.05E+17,20180803,,1,영업/정상,0,정상,,,,,02-2242-0175,0,,서울특별시 동대문구 장안동 ***,서울특별시 동대문구 한천로 *** (장안동),2529,스마트 동물병원,2.02204E+13,I,44744.73227,,961754.3236,1952687.008,동물위탁관리업,동물위탁관리업,0,0
4917,동물위탁관리업,02_03_10_P,3050000,3.05E+17,20180814,,1,영업/정상,0,정상,,,,,,0,,서울특별시 동대문구 장안동 ***-*,"서울특별시 동대문구 장한로**길 **, *층 (장안동)",2642,그루밍살롱 마루네,2.02204E+13,I,44744.73227,,962086.1973,1951531.084,동물위탁관리업,동물위탁관리업,0,0
4918,동물위탁관리업,02_03_10_P,3050000,3.05E+17,20180814,,1,영업/정상,0,정상,,,,,02-2242-7510,0,,서울특별시 동대문구 답십리동 ***-**,서울특별시 동대문구 전농로 **-* (답십리동),2605,하이유 동물병원,2.02204E+13,I,44744.73227,,960710.2717,1951705.261,동물위탁관리업,동물위탁관리업,0,0
4919,동물위탁관리업,02_03_10_P,3050000,3.05E+17,20180830,,1,영업/정상,0,정상,,,,,02-2242-2249,0,,서울특별시 동대문구 장안동 ***-** 삼성그린아파트,"서울특별시 동대문구 장한로**길 **, 상가동 *층 (장안동, 삼성그린아파트)",2522,둥글개 둥글개,2.02204E+13,I,44744.73227,,962300.8279,1952667.002,동물위탁관리업,동물위탁관리업,0,0
4920,동물위탁관리업,02_03_10_P,3050000,3.05E+17,20180906,,1,영업/정상,0,정상,,,,,02-2244-1081,0,,서울특별시 동대문구 전농동 **-**,서울특별시 동대문구 사가정로 *** (전농동),2507,주주 동물병원,2.02204E+13,I,44744.73227,,960943.1671,1952952.158,동물위탁관리업,동물위탁관리업,0,0
4921,동물위탁관리업,02_03_10_P,3050000,3.05E+17,20180917,,1,영업/정상,0,정상,,,,,02-3394-8542,0,,서울특별시 동대문구 답십리동 ***-*,"서울특별시 동대문구 전농로 **, *층 (답십리동)",2600,까네지노,2.02204E+13,I,44744.73227,,960795.5886,1951948.186,동물위탁관리업,동물위탁관리업,0,0
4922,동물위탁관리업,02_03_10_P,3050000,3.05E+17,20180917,,1,영업/정상,0,정상,,,,,,0,,서울특별시 동대문구 장안동 ***-*,"서울특별시 동대문구 장한로 **, 금룡빌딩 ***호 (장안동)",2640,버블독,2.02204E+13,I,44744.73227,,961817.7823,1951700.755,동물위탁관리업,동물위탁관리업,0,0
4923,동물위탁관리업,02_03_10_P,3050000,3.05E+17,20181001,,1,영업/정상,0,정상,,,,,02-2249-7600,0,,서울특별시 동대문구 장안동 ***-*,서울특별시 동대문구 장한로 ** (장안동),2625,"페트로(Petro, 동물병원)",2.02204E+13,I,44744.73227,,961823.6462,1951839.191,동물위탁관리업,동물위탁관리업,0,0
4924,동물위탁관리업,02_03_10_P,3050000,3.05E+17,20181005,,1,영업/정상,0,정상,,,,,02-2242-6547,0,,서울특별시 동대문구 휘경동 **-***,"서울특별시 동대문구 한천로**가길 *, *층 (휘경동)",2512,마이티 그루밍(동대문점),2.02204E+13,I,44744.73227,,961883.4373,1953444.123,동물위탁관리업,동물위탁관리업,0,0
