개방자치단,관리번호,인허가일자,인허가취소,영업상태코,영업상태명,상세영업상,상세영업_1,폐업일자,휴업시작일,휴업종료일,재개업일자,전화번호,소재지면적,소재지우편,지번주소,도로명주소,도로명우편,사업장명,최종수정일,데이터갱신,데이터갱_1,업태구분명,좌표정보(X,좌표정보(Y,축산업무구,축산물가공,축산일련번,권리주체일,총인원
3210000,3.21E+17,20181109,,1,영업/정상,0,정상,,,,,02-593-7575,232.47,,서울특별시 서초구 반포동 106-13 신화빌딩,서울특별시 서초구 사평대로20길 3 신화빌딩 1층 (반포동),6576,이을반려동물케어센터,2.02105E+13,U,44346.11111,,955486.5828,1944245.809,동물병원,,,0,
3210000,3.21E+17,19970117,,1,영업/정상,0,정상,,,,,02-582-2186,0,,서울특별시 서초구 방배동 809-1,서울특별시 서초구 방배로34길 12 (방배동),6585,남서울동물병원,2.02011E+13,U,44156.11111,,954991.2055,1943504.034,동물병원,,,0,
3210000,3.21E+17,19980112,,1,영업/정상,0,정상,,,,,582-2357,0,,서울특별시 서초구 서초동 1603-66,서울특별시 서초구 효령로57길 4 (서초동),6643,서초동물병원,2.02109E+13,U,44444.11111,,957231.5455,1942718.191,동물병원,,,0,0
3210000,3.21E+17,20130401,,1,영업/정상,0,정상,,,,,598-9875,0,,서울특별시 서초구 서초동 1648-9번지,서울특별시 서초구 사임당로 97 1층 (서초동),6637,강남서초 동물병원,2.01901E+13,U,43481.11111,,957528.5823,1943251.332,동물병원,,,0,
3210000,3.21E+17,20130820,,1,영업/정상,0,정상,,,,,522-0222,0,,서울특별시 서초구 서초동 1534-2번지 명성빌딩,서울특별시 서초구 반포대로 45 1층 (서초동 명성빌딩),6671,아델 동물병원,2.01901E+13,U,43481.11111,,956679.7649,1942617.36,동물병원,,,0,
3210000,3.21E+17,20130909,,1,영업/정상,0,정상,,,,,581-5500,0,,서울특별시 서초구 방배동 894-2 선빌딩 101호,서울특별시 서초구 서초대로 124 101호 (방배동 선빌딩),6661,동물제중원금손이 동물병원,2.02104E+13,U,44296.11111,,955378.9463,1943021.631,동물병원,,,0,
3210000,3.21E+17,20051230,,1,영업/정상,0,정상,,,,,02-585-0087,175,,서울특별시 서초구 서초동 1486-2 삼양빌딩,서울특별시 서초구 효령로 214 삼양빌딩 2층 (서초동),6709,다니엘동물병원,2.0201E+13,U,44127.11111,,956405.4143,1942463.113,동물병원,,,0,
3210000,3.21E+17,20091023,,1,영업/정상,0,정상,,,,,02-3476-7522,0,,서울특별시 서초구 반포동 18-3 래미안퍼스티지 중심상가 147-8호,서울특별시 서초구 반포대로 287 래미안퍼스티지 중심상가 1층 147148호 (반포동),6547,두리종합동물병원,2.02106E+13,U,44358.11111,,955811.3773,1944820.015,동물병원,,,0,
3210000,3.21E+17,20100402,,1,영업/정상,0,정상,,,,,25219010,163.01,,서울특별시 서초구 방배동 925-8번지,서울특별시 서초구 방배로 119 1층 (방배동),6682,디아나동물병원,2.01901E+13,U,43478.11111,,955304.2467,1942638.927,동물병원,,,0,
3210000,3.21E+17,20040414,,1,영업/정상,0,정상,,,,,02-533-5505,26.6,,서울특별시 서초구 잠원동 50-5 신사쇼핑센터 102-2호,서울특별시 서초구 나루터로 37 신사쇼핑센터 1층 102-2호 (잠원동),6515,이상록동물병원,2.02011E+13,U,44156.11111,,957042.9339,1946124.933,동물병원,,,0,
3210000,3.21E+17,19950701,,1,영업/정상,0,정상,,,,,593-1045,0,,서울특별시 서초구 잠원동 8-24 크레신타워 1층,서울특별시 서초구 강남대로 631 1층 (잠원동 크레신타워),6524,유림동물안과병원,2.02109E+13,U,44444.11111,,957379.2027,1946336.964,동물병원,,,0,0
3210000,3.21E+17,20060221,,1,영업/정상,0,정상,,,,,596-1175,74,,서울특별시 서초구 서초동 1690-2번지 지상1층,서울특별시 서초구 서초대로 325 (서초동지상1층),,교대동물병원,2.01901E+13,U,43478.11111,,957237.2074,1943771.26,동물병원,,,0,
3210000,3.21E+17,20111208,,1,영업/정상,0,정상,,,,,02-3476-3535,32.32,,서울특별시 서초구 반포동 20-51 베리스타운102/108호,서울특별시 서초구 사평대로45길 10-25 (반포동),6544,반포자이동물병원,2.02109E+13,U,44444.11111,,956969.4129,1945073.427,동물병원,,,0,0
3210000,3.21E+17,20120319,,1,영업/정상,0,정상,,,,,02-574-0511,38.38,,서울특별시 서초구 신원동 412-5번지 힐스테이트서초잰트리스 103호,서울특별시 서초구 헌릉로8길 10-12 1층 3호 (신원동 힐스테이트서초잰트리스),6798,하나동물병원,2.01901E+13,U,43481.11111,,960692.4096,1939376.922,동물병원,,,0,
3210000,3.21E+17,20130228,,1,영업/정상,0,정상,,,,,577-6125,80,,서울특별시 서초구 양재동 215번지 이마트 양재점 지하1층,서울특별시 서초구 매헌로 16 지하1층 (양재동 이마트 양재점),6771,이리온 양재점,2.01901E+13,U,43481.11111,,958985.1341,1940261.073,동물병원,,,0,
3210000,3.21E+17,20130307,,1,영업/정상,0,정상,,,,,592-0202,51.38,,서울특별시 서초구 반포동 30-25번지 반포리체상가 106호,서울특별시 서초구 서초중앙로 238 106호 (반포동 반포리체상가),6597,꿈꾸는 동물병원,2.01901E+13,U,43481.11111,,956801.5215,1944660.977,동물병원,,,0,
3210000,3.21E+17,20160725,,1,영업/정상,0,정상,,,,,02-525-3102,211.57,,서울특별시 서초구 방배동 442-3 대광빌딩 12층,서울특별시 서초구 동작대로 36 12층 (방배동 대광빌딩),6691,VIP동물의료센터 서초동작점,2.02206E+13,U,44535.96181,,954143.8159,1942092.444,,,,,
3210000,3.21E+17,19990306,,1,영업/정상,0,정상,,,,,3472-8275,30.96,,서울특별시 서초구 서초동 1332-7,서울특별시 서초구 사임당로 139 104호 (서초동),6624,서이동물병원,2.02111E+13,U,44506.11111,,957926.1409,1943414.448,동물병원,,,0,0
3210000,3.21E+17,20040308,,1,영업/정상,0,정상,,,,,02-578-7572,21.7,,서울특별시 서초구 우면동 66-2 우면세신상가 201호,서울특별시 서초구 바우뫼로7길 8 201호 (우면동우면세신상가),,우면동물병원,2.02109E+13,U,44444.11111,,957960.1823,1941093.19,동물병원,,,0,0
3210000,3.21E+17,20030113,,1,영업/정상,0,정상,,,,,534-9773,0,,서울특별시 서초구 방배동 790-27번지,서울특별시 서초구 방배중앙로 149 (방배동),6560,수동물병원,2.01901E+13,U,43478.11111,,954531.5122,1943512.689,동물병원,,,0,
3210000,3.21E+17,19990504,,1,영업/정상,0,정상,,,,,02-537-0075,61.6,,서울특별시 서초구 반포동 56-1번지,서울특별시 서초구 서초중앙로 245 (반포동),,신반포종합동물병원,2.01901E+13,U,43478.11111,,956689.4512,1944705.974,동물병원,,,0,
3210000,3.21E+17,20111007,,1,영업/정상,0,정상,,,,,534-3475,23.57,,서울특별시 서초구 반포동 20-45 반포자이프라자 133호,서울특별시 서초구 잠원로 24 (반포동반포자이프라자 133호),,24시예스동물병원,2.02011E+13,U,44152.11111,,956607.5005,1945125.026,동물병원,,,0,
3210000,3.21E+17,20000221,,1,영업/정상,0,정상,,,,,02-575-0855,0,,서울특별시 서초구 양재동 2-43 동리빌딩,서울특별시 서초구 논현로 173 동리빌딩 1층 (양재동),6739,레스펫동물병원,2.02106E+13,U,44363.11111,,959373.2126,1942648.319,동물병원,,,0,
3210000,3.21E+17,20160912,,1,영업/정상,0,정상,,,,,02-588-7511,297,,서울특별시 서초구 서초동 1624-1 영빌딩,서울특별시 서초구 서초중앙로 72 영빌딩 1층 105호  층 2층 205호 (서초동),6640,서초M동물의료센터,2.02101E+13,U,44226.11111,,957043.4919,1943027.018,동물병원,,,0,
3210000,3.21E+17,20171208,,1,영업/정상,0,정상,,,,,02-3472-1188,17,,서울특별시 서초구 방배동 464-11번지,서울특별시 서초구 방배천로8길 34 1층 (방배동),6691,이삭동물병원,2.01901E+13,U,43481.11111,,954341.9998,1942173.876,동물병원,,,0,
3220000,3.22E+17,20150114,,1,영업/정상,0,정상,,,,,554-8875,0,,서울특별시 강남구 역삼동 761-18번지,서울특별시 강남구 언주로 314 105호 (역삼동),6219,도곡종합동물병원,2.01901E+13,U,43484.11111,,959855.4252,1943869.234,동물병원,,,0,
3220000,3.22E+17,20150116,,1,영업/정상,0,정상,,,,,545-0075,0,,서울특별시 강남구 신사동 630-23번지 23층,서울특별시 강남구 도산대로 309 23층 (신사동),6021,치료멍멍동물병원,2.02003E+13,U,43906.11111,,958854.8573,1946805.906,동물병원,,,0,
3220000,3.22E+17,20110121,,1,영업/정상,0,정상,,,,,02-3443-8275,218,,서울특별시 강남구 삼성동 35-3번지 1층,서울특별시 강남구 선릉로 620 1층 (삼성동),6097,닥터펫동물의료센터,2.01903E+13,U,43533.11111,,959585.0546,1945660.842,동물병원,,,L00,
3220000,3.22E+17,20110125,,1,영업/정상,0,정상,,,,,1577-6125,1002.5,,서울특별시 강남구 청담동 97 M빌딩,서울특별시 강남구 도산대로 445 M빌딩 2층 (청담동),6015,이리온동물의료원(청담점),2.02203E+13,U,44629.11111,,959692.8127,1947043.531,동물병원,,,L00,0
3220000,3.22E+17,20150116,,1,영업/정상,0,정상,,,,,549-7579,0,,서울특별시 강남구 신사동 549-1번지 1층,서울특별시 강남구 압구정로 134 1층 (신사동),6029,가로수동물병원,2.01901E+13,U,43484.11111,,957820.1942,1947030.929,동물병원,,,0,
3220000,3.22E+17,20150122,,1,영업/정상,0,정상,,,,,02-508-7583,0,,서울특별시 강남구 역삼동 771 101호102호,서울특별시 강남구 역삼로 234 101102호 (역삼동),6226,드림동물병원,2.02106E+13,U,44366.11111,,959462.3187,1943997.058,동물병원,,,0,
3220000,3.22E+17,20170109,,1,영업/정상,0,정상,,,,,02-539-3339,0,,서울특별시 강남구 대치동 316번지 1통2반 은마상가 1층 B120 B121 101동 801호,서울특별시 강남구 삼성로 212 (대치동 은마상가 1층 B120 B121),6284,대치수동물병원,2.01901E+13,U,43484.11111,,961506.5294,1944023.713,동물병원,,,0,
3220000,3.22E+17,20161216,,1,영업/정상,0,정상,,,,,02-529-7587,0,,서울특별시 강남구 도곡동 467-7번지,서울특별시 강남구 언주로30길 21 104-1호 (도곡동 아카데미스위트),6292,닥터그레이동물병원,2.01901E+13,U,43484.11111,,960332.8902,1943058.963,동물병원,,,0,
3220000,3.22E+17,20060414,,1,영업/정상,0,정상,,,,,02-575-7999,64.52,,서울특별시 강남구 도곡동 527-3번지 도곡렉슬아파트 상가동 109호,서울특별시 강남구 선릉로 225 도곡렉슬아파트 상가동 109호 (도곡동),6276,고려종합동물병원,2.01903E+13,U,43533.11111,,960385.0257,1943798.535,동물병원,,,0,
3220000,3.22E+17,20100629,,1,영업/정상,0,정상,,,,,02-549-7582,0,,서울특별시 강남구 논현동 191-12 1~4층,서울특별시 강남구 논현로 621 1~4층 (논현동),6122,충현동물병원,2.02008E+13,U,44063.11111,,958633.3699,1945327.025,동물병원,,,L00,
3220000,3.22E+17,20100902,,1,영업/정상,0,정상,,,,,02-575-7581,51.48,,서울특별시 강남구 개포동 1187-1번지,서울특별시 강남구 논현로10길 14 (개포동),6314,한 동물병원,2.01901E+13,U,43485.11111,,960123.4587,1941457.831,동물병원,,,0,
3220000,3.22E+17,20130513,,1,영업/정상,0,정상,,,,,02-541-7515,295.88,,서울특별시 강남구 삼성동 70-6,서울특별시 강남구 삼성로 614 (삼성동),6085,24시 청담우리 동물병원,2.0201E+13,U,44121.11111,,960413.1406,1945922.857,동물병원,,,0,
3220000,3.22E+17,20130818,,1,영업/정상,0,정상,,,,,574-7533,150,,서울특별시 강남구 청담동 86 5층,서울특별시 강남구 선릉로 806 5층 (청담동),6014,이안동물의학센터(청담점),2.02205E+13,U,44534.92222,,959248.4412,1946968.725,,,,,
3220000,3.22E+17,20100908,,1,영업/정상,0,정상,,,,,02-3445-7275,0,,서울특별시 강남구 청담동 132-19 정화빌딩,서울특별시 강남구 영동대로 708 정화빌딩 4층 (청담동),6075,일마레 동물 메디컬 센터,2.02109E+13,U,44455.11111,,960792.7622,1946658.319,동물병원,,,0,0
3220000,3.22E+17,20170405,,1,영업/정상,0,정상,,,,,02-555-6835,0,,서울특별시 강남구 대치동 903-12번지 한상빌딩,서울특별시 강남구 역삼로 459 한상빌딩 1층 (대치동),6195,원동물병원,2.02004E+13,U,43931.11111,,960801.8744,1944632.239,동물병원,,,0,
3220000,3.22E+17,20030719,,1,영업/정상,0,정상,,,,,02-3412-0067,0,,서울특별시 강남구 일원동 663번지 1층,서울특별시 강남구 일원로3길 38 1층 (일원동),6343,서경석동물병원,2.01903E+13,U,43533.11111,,963103.1952,1943425.295,동물병원,,,0,
3220000,3.22E+17,20170714,,1,영업/정상,0,정상,,,,,02-540-6303,0,,서울특별시 강남구 신사동 660-7번지 1층2층,서울특별시 강남구 압구정로 332 (신사동 1층2층),6018,압구정메이트동물병원,2.01901E+13,U,43484.11111,,959092.0598,1947451.05,동물병원,,,0,
3220000,3.22E+17,20170817,,1,영업/정상,0,정상,,,,,02-562-7582,0,,서울특별시 강남구 역삼동 727-8번지 1층,서울특별시 강남구 논현로 416 1층 (역삼동 운기빌딩),6224,24시 SNC 동물메디컬센터,2.02004E+13,U,43926.11111,,959172.396,1944035.647,동물병원,,,0,
3220000,3.22E+17,20170901,,1,영업/정상,0,정상,,,,,02-577-7582,0,,서울특별시 강남구 개포동 1259-4번지 101호,서울특별시 강남구 개포로 243 101호 (개포동 흥진빌딩),6306,나은동물병원,2.01901E+13,U,43484.11111,,960065.1655,1942005.592,동물병원,,,0,
3220000,3.22E+17,20170929,,1,영업/정상,0,정상,,,,,02-583-7582,0,,서울특별시 강남구 삼성동 160-21번지 3층,서울특별시 강남구 봉은사로104길 10 3층 (삼성동 동화빌딩),6170,아크리스동물의료센터,2.02004E+13,U,43925.11111,,961210.3237,1945835.236,동물병원,,,0,
3220000,3.22E+17,20171110,,1,영업/정상,0,정상,,,,,02-566-8211,0,,서울특별시 강남구 대치동 909-5 12층,서울특별시 강남구 역삼로 426 12층 (대치동),6200,서울동물의료센터,2.0211E+13,U,44494.11111,,960475.7065,1944456.396,동물병원,,,0,0
3220000,3.22E+17,20171206,,1,영업/정상,0,정상,,,,,02-569-7582,0,,서울특별시 강남구 역삼동 766-20 역삼프라자,서울특별시 강남구 도곡로51길 4 역삼프라자 1층 (역삼동),6218,24시OK동물병원,2.02108E+13,U,44430.11111,,960133.9654,1943826.168,동물병원,,,0,0
3220000,3.22E+17,20111101,,1,영업/정상,0,정상,,,,,554-7582,134,,서울특별시 강남구 대치동 898 1층,서울특별시 강남구 선릉로 418 (대치동),6198,스마트동물병원,2.02205E+13,U,44536.00069,,960182.4132,1944566.431,,,,,
3220000,3.22E+17,20140218,,1,영업/정상,0,정상,,,,,5011139,33.67,,서울특별시 강남구 대치동 623 69-1호,서울특별시 강남구 남부순환로 2921 1층 69-1호 (대치동),6280,대치성심동물병원,2.02205E+13,U,44536.00139,,961007.1361,1943603.144,,,,,
3220000,3.22E+17,20121224,,1,영업/정상,0,정상,,,,,556-7588,345,,서울특별시 강남구 대치동 649 1층,서울특별시 강남구 남부순환로 2911-1 (대치동),6280,래이동물의료센터,2.02207E+13,U,44537.00486,,960834.0778,1943504.591,,,,,
3220000,3.22E+17,20100311,,1,영업/정상,0,정상,,,,,02-3442-5554,0,,서울특별시 강남구 논현동 122-20번지 1층,서울특별시 강남구 학동로6길 18 1층 (논현동),6110,그레이스 동물병원,2.01903E+13,U,43533.11111,,957878.4868,1945504.304,동물병원,,,0,
3220000,3.22E+17,20140404,,1,영업/정상,0,정상,,,,,269257021,238.5,,서울특별시 강남구 청담동 47 노블레스타워,서울특별시 강남구 삼성로133길 3 노블레스타워 지하1층 (청담동),6068,아이윌24시동물병원,2.02102E+13,U,44253.11111,,960092.1618,1946496.925,동물병원,,,0,
3220000,3.22E+17,20110628,,1,영업/정상,0,정상,,,,,514-7582,142,,서울특별시 강남구 논현동 234-26번지 상하빌딩 1층,서울특별시 강남구 봉은사로 205 상하빌딩 1층 (논현동),6109,강남동물병원,2.01903E+13,U,43533.11111,,958784.114,1945186.409,동물병원,,,L00,
3220000,3.22E+17,20151103,,1,영업/정상,0,정상,,,,,02-548-5466,0,,서울특별시 강남구 청담동 44-15번지,서울특별시 강남구 학동로 413 (청담동 청담빌딩),6069,굿모닝동물병원,2.01901E+13,U,43484.11111,,959737.029,1946338.915,동물병원,,,0,
3220000,3.22E+17,20160107,,1,영업/정상,0,정상,,,,,573-7582,0,,서울특별시 강남구 개포동 1229-11번지 동성빌딩1층,서울특별시 강남구 논현로 70 1층 (개포동 동성빌딩),6307,개포별빛동물병원,2.01901E+13,U,43484.11111,,959815.0361,1941704.667,동물병원,,,0,
3220000,3.22E+17,20120627,,1,영업/정상,0,정상,,,,,568-7975,90,,서울특별시 강남구 역삼동 732-26번지,서울특별시 강남구 역삼로 235 (역삼동),6225,위너스 동물병원,2.01901E+13,U,43485.11111,,959457.0994,1944051.515,동물병원,,,0,
3220000,3.22E+17,20120719,,1,영업/정상,0,정상,,,,,512-2575,200,,서울특별시 강남구 삼성동 119-3번지,서울특별시 강남구 삼성로 573 (삼성동),6154,마이펫동물의료센터,2.01901E+13,U,43485.11111,,960439.0048,1945707.376,동물병원,,,0,
3220000,3.22E+17,20120801,,1,영업/정상,0,정상,,,,,512-0075,95.04,,서울특별시 강남구 역삼동 834-66번지,서울특별시 강남구 논현로67길 56 (역삼동),6250,츄츄 동물병원,2.01901E+13,U,43485.11111,,958861.4557,1943564.645,동물병원,,,0,
3220000,3.22E+17,20121026,,1,영업/정상,0,정상,,,,,3446-8253,147.4,,서울특별시 강남구 논현동 123-5번지,서울특별시 강남구 학동로6길 7 (논현동),6111,와이즈24시 동물병원,2.01901E+13,U,43485.11111,,957850.4447,1945579.808,동물병원,,,0,
3220000,3.22E+17,20160603,,1,영업/정상,0,정상,,,,,02-512-7566,0,,서울특별시 강남구 청담동 125-12번지 4층,서울특별시 강남구 도산대로 539 4층 (청담동 금원빌딩),6013,청담눈초롱안과동물병원,2.01901E+13,U,43484.11111,,960398.4205,1947106.366,동물병원,,,0,
3220000,3.22E+17,20030424,,1,영업/정상,0,정상,,,,,02-556-0975,137,,서울특별시 강남구 대치동 898-8번지 1층,서울특별시 강남구 선릉로 412 1층 (대치동),6198,주주동물종합병원,2.01903E+13,U,43533.11111,,960204.9969,1944506.951,동물병원,,,0,
3220000,3.22E+17,20181114,,1,영업/정상,0,정상,,,,,02-546-9539,0,,서울특별시 강남구 논현동 88-4번지 양현빌딩 2층/5층,서울특별시 강남구 논현로132길 24 양현빌딩 2층/5층 (논현동),6052,최영민 동물의료센터,2.01904E+13,U,43586.11111,,958603.5959,1946005.295,동물병원,,,0,
3220000,3.22E+17,20181210,,1,영업/정상,0,정상,,,,,445-7588,0,,서울특별시 강남구 자곡동 636번지 서강플라자,서울특별시 강남구 자곡로 114 서강플라자 2층 201호 (자곡동),6373,자곡퍼스트동물의료센터,2.01901E+13,U,43484.11111,,964206.2673,1941194.14,동물병원,,,0,
3220000,3.22E+17,20201216,,1,영업/정상,0,정상,,,,,02-451-7582,,,서울특별시 강남구 일원동 645-11 1층 지하1층,서울특별시 강남구 일원로9길 74 1층 지하1층 (일원동),6342,임재성동물의료센터,2.02012E+13,I,44183.01604,,963464.2937,1943299.693,동물병원,,,0,
3220000,3.22E+17,20201202,,1,영업/정상,0,정상,,,,,,,,서울특별시 강남구 신사동 587-13 2층,서울특별시 강남구 도산대로 213 2층 (신사동),6026,스마트 정형외과 신경외과 동물병원,2.02012E+13,I,44169.01619,,958394.9943,1946624.686,동물병원,,,0,
3220000,3.22E+17,20190201,,1,영업/정상,0,정상,,,,,02-566-5852,0,,서울특별시 강남구 역삼동 834-45번지 동광빌딩 1층,서울특별시 강남구 역삼로 138 동광빌딩 1층 (역삼동),6250,하나카동물병원,2.01902E+13,U,43517.11111,,958798.3955,1943682.547,동물병원,,,0,
3220000,3.22E+17,20190114,,1,영업/정상,0,정상,,,,,02-549-9773,0,,서울특별시 강남구 압구정동 426번지 현대아파트 상가 1동 201호,서울특별시 강남구 압구정로 151 상가 1동 201호 (압구정동 현대아파트),6001,튼튼동물병원,2.01901E+13,U,43496.11111,,957912.0168,1947236.946,동물병원,,,0,
3220000,3.22E+17,20190527,,1,영업/정상,0,정상,,,,,02-545-4975,0,,서울특별시 강남구 신사동 586-3 영석빌딩,서울특별시 강남구 논현로 813 영석빌딩 지하1층1층 (신사동),6032,에이드 동물병원,2.02107E+13,U,44409.11111,,958197.8347,1946678.493,동물병원,,,0,0
3220000,3.22E+17,20121115,,1,영업/정상,0,정상,,,,,511-6364,146.7,,서울특별시 강남구 역삼동 725-15 2층,서울특별시 강남구 논현로86길 22 2층 (역삼동),6223,백산동물병원,2.02206E+13,U,44536.00625,,959207.8256,1944335.118,,,,,
3220000,3.22E+17,20190920,,1,영업/정상,0,정상,,,,,02-501-8275,0,,서울특별시 강남구 대치동 990-1 무진빌딩,서울특별시 강남구 도곡로 520 무진빌딩 1층 (대치동),6282,대치동물메디컬센터,2.02108E+13,U,44440.11111,,961341.1484,1944246.076,동물병원,,,0,0
3220000,3.22E+17,20191110,,1,영업/정상,0,정상,,,,,02-544-2882,,,서울특별시 강남구 청담동 52-6번지 301호,서울특별시 강남구 도산대로 540 301호 (청담동),6071,청담리덴동물치과병원,2.01911E+13,I,43781.01611,,960409.8868,1947033.883,동물병원,,,0,
3220000,3.22E+17,20200129,,1,영업/정상,0,정상,,,,,02-561-3375,0,,서울특별시 강남구 역삼동 838-9 거암빌딩,서울특별시 강남구 도곡로 115 거암빌딩 2층 (역삼동),6253,아이힐 동물병원,2.0201E+13,U,44118.11111,,958644.1235,1943240.145,동물병원,,,0,
3220000,3.22E+17,20200416,,1,영업/정상,0,정상,,,,,02-335-3333,0,,서울특별시 강남구 청담동 76-12 103호,서울특별시 강남구 학동로81길 9 103호 (청담동),6074,우리동생 동물병원,2.02111E+13,U,44512.11111,,960207.0163,1946506.081,동물병원,,,L00,0
3220000,3.22E+17,20200521,,1,영업/정상,0,정상,,,,,02-545-8952,,,서울특별시 강남구 논현동 159-23 보령빌딩 104호,서울특별시 강남구 강남대로122길 47 보령빌딩 1층 104호 (논현동),6114,커비동물병원,2.02101E+13,U,44211.11111,,958097.2201,1945322.173,동물병원,,,0,
3220000,3.22E+17,20211209,,1,영업/정상,0,정상,,,,,02-572-2772,0,,서울특별시 강남구 개포동 158-8,서울특별시 강남구 선릉로4길 13 2층 (개포동),6325,디아동물병원,2.02112E+13,I,44541.0159,,961224.0083,1942400.464,동물병원,,,0,0
3220000,3.22E+17,20200812,,1,영업/정상,0,정상,,20201228,20210228,20210205,02-571-4478,,,서울특별시 강남구 도곡동 517-3 보석빌딩 202호,서울특별시 강남구 논현로28길 37 보석빌딩 202호 (도곡동),6301,대성동물약품병원,2.02102E+13,U,44234.11111,,959690.8584,1942571.877,동물병원,,,0,
3220000,3.22E+17,20210927,,1,영업/정상,0,정상,,,,,02-517-5585,,,서울특별시 강남구 삼성동 9-5 201호,서울특별시 강남구 선릉로126길 6(삼성동),6092,강남예치과동물병원,2.02111E+13,U,44518.11111,,959511.8116,1945999.173,동물병원,,,0,0
3220000,3.22E+17,20210904,,1,영업/정상,0,정상,,,,,02-577-7579,,,서울특별시 강남구 개포동 1281 디에이치아너힐즈,서울특별시 강남구 삼성로 11 상가동 103104호 (개포동 디에이치아너힐즈),6327,다랑동물병원,2.02109E+13,I,44445.01598,,961723.7503,1942552.159,동물병원,,,0,0
3220000,3.22E+17,20210428,,1,영업/정상,0,정상,,,,,02-554-7505,,,서울특별시 강남구 역삼동 641-10 아승빌딩,서울특별시 강남구 논현로 515 아승빌딩 (역삼동),6131,닥터박동물병원,2.02106E+13,U,44350.11111,,958891.9962,1944605.609,동물병원,,,0,
3220000,3.22E+17,20050225,,1,영업/정상,0,정상,,,,,02-541-2651,0,,서울특별시 강남구 삼성동 34-3 키스톤빌딩,서울특별시 강남구 선릉로 636 키스톤빌딩 1층 (삼성동),6093,퍼피즌동물병원,2.02106E+13,U,44350.11111,,959543.7881,1945784.009,동물병원,,,0,
3220000,3.22E+17,20100310,,1,영업/정상,0,정상,,,,,02-3412-7582,0,,서울특별시 강남구 개포동 186-17번지 개포종합상가 1층,서울특별시 강남구 개포로 512 (개포동 개포종합상가 1층),6329,개포동물병원,2.01901E+13,U,43485.11111,,961810.9081,1943118.515,동물병원,,,0,
3220000,3.22E+17,19990424,,1,영업/정상,0,정상,,,,,02-576-8275,0,,서울특별시 강남구 개포동 1211번지,서울특별시 강남구 개포로 260 (개포동),6309,자연동물병원,2.01901E+13,U,43484.11111,,960223.8333,1942015.524,동물병원,,,0,
3220000,3.22E+17,20160902,,1,영업/정상,0,정상,,,,,02-459-5955,0,,서울특별시 강남구 수서동 595번지 제이스프라자 109호,서울특별시 강남구 광평로 196 1층 109호 (수서동 제이스프라자),6362,수서동물병원,2.02003E+13,U,43923.11111,,964043.7638,1942523.773,동물병원,,,0,
3220000,3.22E+17,19910215,,1,영업/정상,0,정상,,,,,02-543-4037,75.36,,서울특별시 강남구 논현동 95-16번지 논현빌딩,서울특별시 강남구 도산대로50길 13 논현빌딩 3층 (논현동),6055,청담동물병원,2.01905E+13,U,43602.11111,,959076.9152,1946718.517,동물병원,,,0,
3220000,3.22E+17,20160913,,1,영업/정상,0,정상,,,,,02-547-7588,0,,서울특별시 강남구 신사동 617 성수빌딩,서울특별시 강남구 압구정로 226 성수빌딩 103호 (신사동),6023,압구정동물의료센터,2.02205E+13,U,44536.00069,,958626.8463,1947503.937,,,,,
3220000,3.22E+17,20050414,,1,영업/정상,0,정상,,,,,02-3442-3785,0,,서울특별시 강남구 논현동 181-8번지 1층,서울특별시 강남구 강남대로118길 47 1층 (논현동),6119,논현동물병원,2.01903E+13,U,43533.11111,,958107.2602,1945159.108,동물병원,,,0,
3220000,3.22E+17,20210408,,1,영업/정상,0,정상,,,,,02-2237-7582,,,서울특별시 강남구 청담동 46 베디베로스퀘어,서울특별시 강남구 삼성로133길 7 베디베로스퀘어 5층 (청담동),6068,놀로동물행동클리닉,2.02104E+13,I,44296.01606,,960077.7118,1946473.83,동물병원,,,0,
3220000,3.22E+17,20210401,,1,영업/정상,0,정상,,,,,02-511-7522,0,,서울특별시 강남구 청담동 46 베디베로스퀘어,서울특별시 강남구 삼성로133길 7 베디베로스퀘어 2층 (청담동),6068,VIP동물한방재활의학센터,2.02106E+13,U,44366.11111,,960077.7118,1946473.83,동물병원,,,0,
3220000,3.22E+17,20150217,,1,영업/정상,0,정상,,,,,02-445-5022,0,,서울특별시 강남구 자곡동 658-105번지 강남힐스테이트에코,서울특별시 강남구 자곡로 202 105호 (자곡동 강남힐스테이트에코),6373,힐스타동물병원,2.01902E+13,U,43513.11111,,965014.8608,1941523.806,동물병원,,,0,
3220000,3.22E+17,20150225,,1,영업/정상,0,정상,,,,,02-576-1239,0,,서울특별시 강남구 도곡동 545-6번지 1층2층,서울특별시 강남구 도곡로 174 12층 (도곡동),6261,강남다온동물병원,2.01901E+13,U,43484.11111,,959129.8122,1943360.06,동물병원,,,0,
3220000,3.22E+17,20150529,,1,영업/정상,0,정상,,,,,3443-0275,0,,서울특별시 강남구 신사동 528-3번지 덕산빌딩 203호,서울특별시 강남구 압구정로 108 (신사동 덕산빌딩 203호 ),6028,압구정웰동물병원,2.01901E+13,U,43484.11111,,957565.48,1946872.252,동물병원,,,0,
3220000,3.22E+17,20150623,,1,영업/정상,0,정상,,,,,557-1555,0,,서울특별시 강남구 역삼동 694-11 연안이씨빌딩 1층,서울특별시 강남구 선릉로 533 연안이씨빌딩 1층 (역삼동),6149,선릉동물병원,2.02007E+13,U,44030.11111,,959870.1347,1945080.134,동물병원,,,0,
